token_id,token_str,text_only_count,image_count
54773,ĠPoliez,9,0
54775,Ġstuffs,9,2
54776,Ġpicky,9,0
54777,Ġpicker,9,16
54778,Ġpalette,9,12
54779,Ġpalpable,9,0
54781,Ġdevising,9,0
54782,Ġdevouring,9,0
54783,Ġdevolving,9,0
54784,ĠPeer,9,0
54786,ĠPeabody,9,0
54787,ĠPeirce,9,0
54788,Ġ1180,9,0
54789,Ġslowest,9,3
54794,Ġarchdeacon,9,0
54795,Ġcompliant,9,0
54797,Ġstationer,9,0
54798,Ġpotters,9,3
54799,Ġfortify,9,0
54800,ĠElon,9,0
54801,ĠElam,9,0
54803,ĠEligibility,9,0
54804,ĠElinor,9,0
54805,Ġordinal,9,0
54806,Ġquietest,9,0
54807,Ġwrongs,9,0
54808,Ġeducations,9,0
54809,Ġpooling,9,0
54810,Ġmethodical,9,0
54811,ĠAugustinian,9,0
54812,ĠSlater,9,0
54813,Ġencumbered,9,0
54814,ĠSwing,9,0
54815,ĠAccident,9,0
54817,ĠAccustomed,9,0
54818,ĠAccuracy,9,0
54819,Ġphotogenic,9,0
54820,ĠAfghans,9,0
54821,Ġaccessory,9,2
54823,Ġcastanha,9,0
54824,Ġantiaircraft,9,0
54826,ĠAusten,9,0
54827,Ġboxed,9,5
54828,ĠMonuments,9,0
54830,Ġresultsoriented,9,0
54831,ĠPartly,9,1
54832,ĠParties,9,0
54833,Ġwildfire,9,0
54837,ĠPalenquero,9,0
54839,ĠEmden,9,0
54843,Ġafire,9,0
54844,Ġafoot,9,0
54845,Ġafghan,9,7
54846,Ġaficionados,9,0
54847,Ġmodelers,9,0
54848,Ġtotalitarian,9,0
54850,Ġwindowless,9,1
54851,Ġstaffer,9,0
54852,",''",9,0
54853,Ġtreatise,9,0
54854,ĠAssass,9,0
54855,Ġfavoritism,9,0
54856,Ġmessiah,9,0
54857,Ġcleanly,9,0
54858,Ġmultitudes,9,0
54859,ĠBradlee,9,0
54861,Ġfixation,9,0
54862,Ġfixtures,9,26
54863,Ġteacup,9,25
54864,Ġcreatively,9,0
54865,ĠTurow,9,0
54866,ĠTurista,9,0
54867,ĠItsukushima,9,0
54868,ĠLourenco,9,0
54870,ĠOffices,9,0
54871,Ġforwarding,9,0
54872,ĠNobility,9,0
54874,Ġcandies,9,7
54877,ĠSmokes,9,0
54878,ĠAfricana,9,0
54879,Ġstarters,9,0
54880,Ġstarlight,9,0
54881,Ġmisled,9,0
54882,Ġmisjud,9,0
54883,ĠEnka,9,0
54884,Ġbroadsword,9,0
54885,Ġbagged,9,23
54886,Ġmastermind,9,0
54887,",--_",9,0
54888,ĠMusique,9,0
54889,ĠIrons,9,0
54890,Ġdaisy,9,15
54892,Ġzer,9,3
54893,Ġzoos,9,0
54894,ĠAgreed,9,0
54895,ĠAgora,9,0
54897,Ġcheckpoint,9,2
54898,ĠSeri,9,0
54899,Ġassociating,9,0
54900,Ġerrant,9,0
54901,Ġeroding,9,0
54903,Ġburners,9,27
54904,ĠSeniors,9,0
54905,ĠSenegal,9,0
54906,ORS,9,6
54907,ĠMadre,9,0
54910,ĠCourmayeur,9,0
54911,Ġwarmers,9,11
54913,Ġprevails,9,0
54914,ĠCrimson,9,0
54915,ĠCramond,9,0
54916,Ġhallmark,9,0
54917,Ġfreighters,9,0
54918,Ġdammed,9,0
54919,ĠParkhurst,9,0
54920,ĠRegency,9,1
54921,Ġearthy,9,0
54922,Ġmotorboat,9,13
54925,ĠBoch,9,0
54926,ĠBoorman,9,0
54927,ĠLaRouche,9,0
54928,Ġnoticeably,9,0
54929,Ġjeering,9,0
54932,Ġmaterialize,9,0
54933,ĠRoscoe,9,0
54934,Ġtendons,9,0
54936,ĠSchumacher,9,0
54937,Ġconvulsion,9,0
54938,Ġfarmlands,9,0
54940,ĠChet,9,0
54941,Ġtitanium,9,0
54942,ĠDesmond,9,0
54943,ĠDescriptions,9,0
54944,Ġcooker,9,21
54945,Ġcolliding,9,1
54946,ĠGoodwill,9,0
54948,ĠDistillery,9,0
54950,ĠRoach,9,0
54952,Ġstrenuously,9,0
54953,Ġsizeable,9,0
54954,Ġsensor,9,2
54957,Ġprofessionalism,9,0
54958,ĠSteunenberg,9,0
54959,Ġoceanfront,9,1
54960,Ġopposites,9,0
54963,ĠAppearances,9,0
54965,Ġlaurel,9,0
54966,Ġlaureate,9,0
54967,Ġdesertion,9,0
54968,breakers,9,3
54969,Ġurate,9,0
54970,ĠDoris,9,0
54971,ĠDorsey,9,0
54972,Ġdenote,9,0
54973,Ġdenomination,9,0
54975,Ġ249,9,0
54976,Ġpunitive,9,0
54978,seeking,9,0
54979,ĠSocialists,9,0
54980,Ġsculptural,9,0
54981,Ġcommentariat,9,0
54982,Ġeffortlessly,9,0
54983,171,9,0
54984,1799,9,0
54985,symbol,9,0
54986,Ġrosewindow,9,0
54988,Ġbeatings,9,0
54989,Ġbiases,9,0
54990,Ġbiologically,9,0
54991,ĠWindom,9,0
54992,Ġcupolas,9,0
54993,Ġcupcake,9,175
54994,Ġweakling,9,0
54995,Ġ238,9,0
54996,Ġdemonic,9,0
54998,Ġbanquets,9,0
54999,Ġbika,9,0
55000,ĠBoyz,9,0
55001,ĠBoyle,9,0
55003,ĠHighlanders,9,0
55005,ĠImages,9,0
55006,Ġwesternmost,9,3
55007,1899,9,0
55008,1868,9,0
55009,Ġgarlands,9,0
55010,ĠMoriah,9,0
55011,Ġquarterfinals,9,0
55012,Ġtaro,9,0
55013,Ġliturgy,9,0
55014,ĠBlackman,9,0
55015,ĠChicano,9,0
55016,Ġdecorous,9,0
55017,ĠMilenio,9,0
55018,ĠBelmont,9,0
55019,Ġ228,9,0
55020,122,9,0
55021,"??),",9,0
55022,ĠFortresses,9,0
55024,Ġrebound,9,0
55025,Ġirises,9,0
55027,Ġoccupancy,9,0
55028,Ġimpressing,9,0
55029,Ġ272,9,1
55030,ĠMerkel,9,0
55031,Ġsleet,9,0
55032,Ġsleazy,9,0
55033,Ġbraved,9,0
55034,Ġbraiding,9,1
55035,Ġbrawny,9,0
55036,Ġbravado,9,0
55037,ĠGervais,9,0
55040,blower,9,0
55042,ĠHeliotrope,9,0
55043,ĠAssociations,9,0
55044,Ġpriori,9,0
55048,ĠSumitomo,9,0
55049,ĠSumatran,9,0
55050,Ġlogistical,9,0
55051,ĠOktch,9,0
55052,ĠBeforethewars,9,0
55053,Ġaltitudes,9,0
55054,boned,9,0
55056,Ġseniority,9,0
55058,ĠHumpty,9,0
55059,Ġembossed,9,0
55060,Ġrenters,9,0
55064,ĠLucens,9,0
55065,ĠLucrezia,9,0
55066,Strap,9,0
55067,Ġpropositions,9,0
55068,Ġticker,9,1
55069,Ġtickle,9,0
55070,ĠDaylight,9,0
55071,Ġclosings,9,0
55072,ĠWhereas,9,0
55073,ĠWherefore,9,0
55074,ĠUnderwood,9,0
55075,ĠUnderneath,9,1
55076,ĠUnderworld,9,0
55077,Ġwrestles,9,0
55078,Ġdecrees,9,0
55079,Ġliberating,9,0
55080,aksa,9,0
55081,Ġfurnaces,9,0
55082,Ġunfunny,9,0
55083,Ġremembrances,9,0
55084,ĠAuden,9,0
55086,ĠSpeier,9,0
55087,ĠColleoni,9,0
55091,Ġ):,9,0
55092,Ġmaddening,9,0
55093,Ġharmlessly,9,0
55094,Ġgentlemanly,9,0
55095,ĠVictim,9,0
55096,ICS,9,1
55099,Ġbuckskin,9,0
55100,Ġbuckshie,9,0
55101,Ġappreciates,9,0
55102,Ġsharpening,9,1
55105,ĠMagill,9,0
55107,Ġaccomplices,9,0
55108,Ġmandolin,9,13
55109,Ġmutt,9,0
55110,Ġmuted,9,0
55111,Ġmutant,9,0
55112,Ġdiscounting,9,0
55113,ĠCarolana,9,0
55114,ĠReliable,9,0
55115,ĠMeta,9,0
55120,years,9,1
55122,Ġthrives,9,0
55123,ĠModule,9,0
55124,ĠSunshine,9,0
55127,ĠCorvette,9,0
55128,ĠCoronado,9,0
55129,Shea,9,0
55130,ĠVictorious,9,0
55131,Ġobligingly,9,0
55132,Ġexpressionless,9,1
55135,145,9,0
55136,1400,9,0
55137,Ġninja,9,6
55138,Ġtailoring,9,1
55139,Ġlimitless,9,0
55140,ĠSecretariat,9,0
55141,Ġmoonbeams,9,0
55142,ĠLaser,9,0
55144,Ġgravelly,9,0
55145,Ġ311,9,0
55146,Ġcontentious,9,0
55147,ĠEstes,9,0
55148,Ġseeker,9,1
55150,ĠTerai,9,0
55152,ĠPeninsular,9,0
55153,ĠBabbitt,9,0
55154,Ġblindfold,9,27
55155,ĠRockets,9,0
55156,ĠRogue,9,0
55157,ĠMaio,9,0
55159,137,9,0
55161,ĠBasis,9,0
55162,ĠLandow,9,0
55163,ĠMondrian,9,0
55164,Ġdissidents,9,0
55165,Ġdisservice,9,0
55166,ĠKingdoms,9,0
55167,ĠMemory,9,0
55168,ĠGarda,9,0
55171,Ġambushed,9,0
55172,ĠSummerSlam,9,0
55173,ĠSeljuk,9,0
55174,Ġtali,9,0
55175,ĠMoshe,9,0
55177,ĠPetroleum,9,0
55178,224,9,0
55179,ĠSCENE,9,0
55180,ĠWooden,9,52
55181,ĠErnie,9,0
55183,ĠFellows,9,0
55186,Ġfanatical,9,0
55187,ĠDivisions,9,0
55188,ĠDivorce,9,0
55189,ĠTriglav,9,0
55190,ĠIbi,9,0
55192,Ġrevolve,9,0
55193,Ġrevolvers,9,0
55194,Ġinstructs,9,1
55195,ĠSilently,9,0
55197,Ġthoroughness,9,0
55198,ĠForests,9,0
55199,Ġsurveyor,9,1
55200,Ġgangrene,9,0
55201,ĠProtests,9,0
55202,ĠBellies,9,0
55203,ĠHimachal,9,0
55204,ĠDeferred,9,0
55206,Ġfaulted,9,0
55208,Ġcrazed,9,0
55209,ĠJoanne,9,0
55211,Ard,9,0
55212,Archie,9,0
55213,ĠSupply,9,1
55214,ĠSupplies,9,0
55215,ĠSarge,9,0
55216,ĠGalleries,9,0
55217,ĠHayd,9,1
55218,Ġsemesters,9,0
55221,ĠKrusty,9,0
55222,ĠSquarePants,9,4
55224,ĠTOMMY,9,0
55225,Ġreputations,9,0
55226,ĠKiriyenko,9,0
55227,ĠMasterCard,9,1
55229,Ġlatin,9,1
55230,Ġmoralizing,9,0
55231,Ġwidows,9,5
55232,ĠMillard,9,0
55233,Ġjerky,9,0
55234,Ġtranslating,9,0
55237,Ġtracksuit,9,33
55238,ĠSeeor,9,0
55239,ĠImpolite,9,0
55240,Ġsnowboarders,9,25
55242,Ġlockup,9,0
55243,Ġpredictably,9,0
55244,ĠHolan,9,0
55245,ĠFarrell,9,0
55246,ĠFarouk,9,0
55247,ĠHealthy,9,1
55248,ĠHealthcare,9,0
55249,ĠHalo,9,0
55251,Alas,9,0
55252,Always,9,0
55253,ĠPublication,9,0
55254,Ġdevotedly,9,0
55255,charging,9,0
55256,ĠBorussia,9,0
55257,ĠSandwich,9,72
55258,ĠSandstorm,9,0
55260,ĠFormat,9,0
55261,Ġstairways,9,0
55262,ĠBraille,9,0
55264,ĠVolterra,9,0
55265,ĠVoluntary,9,0
55266,winner,9,0
55267,ĠAntonia,9,0
55268,Ancient,9,0
55269,Ġbelltower,9,0
55271,Ġmaximized,9,0
55273,ĠWheels,9,2
55274,Ġrecyclables,9,0
55275,Ġterrify,9,0
55276,ĠBackpackers,9,0
55277,ĠLuz,9,0
55278,ĠLeonidas,9,0
55279,ĠLeonnatus,9,0
55280,ĠMarylanders,9,0
55281,ĠAztec,9,1
55282,ĠAzincourt,9,0
55283,ĠTimon,9,0
55284,Ġboldness,9,0
55285,Ġnitrates,9,0
55286,Ġhydration,9,0
55287,Ġhydraulic,9,3
55289,Ġmurmurs,9,0
55290,Ġhomily,9,0
55291,ĠPassion,9,0
55292,Ġkilograms,9,0
55293,Ġrumour,9,0
55294,ĠRethel,9,0
55295,ĠUtility,9,1
55296,Ġgraphically,9,0
55298,ĠSECOND,9,12
55299,ĠPoppins,9,0
55300,Ġpreparatory,9,0
55302,Ġcoca,9,34
55303,spot,9,0
55304,ĠMiriam,9,0
55305,ĠMirza,9,0
55306,Ġunwieldy,9,0
55307,Ġsimplification,9,0
55308,Ġvalidate,9,0
55310,ĠOxbellows,9,0
55312,ĠCallers,9,0
55313,ĠCallaghan,9,0
55314,Ġconstituting,9,0
55315,ĠParliamentary,9,0
55316,ĠPhilippians,9,0
55317,Ġretroactive,9,0
55318,Ġretrofitted,9,0
55319,ĠRocco,9,0
55320,ĠRocca,9,0
55321,Ġclinched,9,0
55323,ĠPoets,9,0
55325,ĠMotomachi,9,0
55326,Ġwanderers,9,0
55327,ĠBedesten,9,0
55328,Ġvocational,9,0
55329,Ġvociferous,9,0
55330,ĠKenyan,9,0
55332,ĠMandate,9,0
55333,ĠMandatory,9,0
55334,ĠSaxons,9,0
55335,Ġmotivations,9,0
55336,Ġsympathized,9,0
55337,Ġ363,9,1
55338,Ġ368,9,0
55340,Ġcannabis,9,0
55341,ĠAdded,9,0
55342,ĠAddress,9,0
55343,Ġrevolutionized,9,0
55344,ĠGordini,9,0
55345,Ġhorizons,9,0
55346,ĠGPO,9,0
55347,ĠCopeland,9,0
55348,Ġshamefaced,9,0
55349,ĠOlaf,9,0
55350,Ġ332,9,0
55351,Ġcinch,9,0
55352,Ġmentoring,9,0
55353,Ġpineapples,9,30
55354,ĠLieu,9,0
55355,Ġannoys,9,0
55356,Ġgymnasts,9,12
55359,ĠHunters,9,0
55360,ĠModernization,9,0
55361,Ġenclosing,9,0
55362,Ġrelieving,9,0
55363,Ġchatty,9,0
55364,Ġflashlight,9,19
55365,Ġdriftwood,9,5
55367,Ġhornbill,9,0
55369,Ġlordly,9,0
55370,ĠBhopal,9,0
55371,ĠBharu,9,0
55372,speakers,9,0
55373,Ġbolstered,9,0
55374,Ġmalady,9,0
55375,Ġassertive,9,0
55376,Ġingrained,9,0
55379,GAGAS,9,0
55380,Ġprohibitive,9,0
55381,ĠHartford,9,0
55382,Ġgrimy,9,0
55383,Ġtaunt,9,0
55384,Ġtaunting,9,0
55385,ĠBrera,9,0
55386,Ġadoptive,9,0
55387,ĠJacobsen,9,0
55388,663,9,0
55389,Ġcobbler,9,0
55390,Ġtrashcan,9,57
55391,ĠTaivu,9,0
55392,Ġendearing,9,0
55393,Ġapologise,9,0
55394,Ġstabs,9,0
55395,ĠAlbion,9,0
55396,ĠAlbirex,9,0
55397,Ġrenewing,9,0
55398,ĠFilmfare,9,0
55399,Ġboosters,9,0
55400,Ġballoonist,9,0
55401,Ġerections,9,0
55402,ĠMonteverdi,9,0
55403,Ġsynonym,9,0
55404,ĠHurrah,9,0
55405,Ġrefresher,9,0
55406,ĠMuj,9,0
55407,ĠSpecialty,9,0
55408,ĠMohamed,9,0
55410,Ġwashstand,9,0
55411,Ġcommanderies,9,0
55412,Ġnestling,9,1
55413,Forgive,9,0
55414,Ġcooperating,9,0
55415,ĠAlecia,9,0
55418,ĠMultipollutant,9,0
55419,ĠCasper,9,0
55420,Ġtraceable,9,0
55421,ĠStandardization,9,0
55422,ĠCreate,9,0
55423,ĠCreighton,9,0
55424,Ġcorded,9,5
55425,Ġbulletins,9,0
55426,Seek,9,0
55427,ĠLSD,9,0
55428,Married,9,0
55429,Ġtireless,9,0
55430,ĠRayfield,9,0
55431,Ġdignitary,9,1
55432,ĠFreon,9,0
55433,ĠArmageddon,9,0
55434,Ġharshness,9,0
55436,Ġ395,9,2
55437,Ġuncomfortably,9,0
55438,ĠCardysville,9,0
55439,Ġrustled,9,0
55440,Ġgazebo,9,10
55441,ĠRainforest,9,1
55442,Ġdiagnoses,9,0
55443,ĠThirdly,9,0
55444,Ġunneeded,9,0
55445,ĠFreeway,9,0
55446,Ġdiverged,9,0
55447,Ġdiverging,9,0
55448,ĠMainz,9,0
55449,ĠAnnecy,9,0
55450,Ġsubtemples,9,0
55451,Ġendeavours,9,0
55452,Canada,9,0
55453,ĠGhori,9,0
55454,ĠGhurid,9,0
55455,ĠPrincesses,9,0
55457,Ġunconnected,9,0
55458,Ġunconcealed,9,0
55459,Ġpowdery,9,5
55460,Ġmarvelously,9,0
55461,ĠAPP,9,9
55462,Ġjurist,9,0
55463,ĠKatrina,9,0
55464,Ġcitizenry,9,0
55465,ĠViSalus,9,0
55466,Ġbackswing,9,0
55468,Ġdistracting,9,0
55469,Ġexcavating,9,0
55470,Ġsedately,9,0
55471,ĠFlea,9,0
55472,ĠFleischer,9,0
55473,ĠAnthology,9,0
55474,Ġhipster,9,3
55475,ĠRuivo,9,0
55476,Ġintrusted,9,0
55477,Ġintrusions,9,0
55478,ĠOfficially,9,0
55479,ĠAMC,9,1
55480,ĠSherwood,9,0
55482,ĠIncreases,9,0
55483,ĠFatima,9,0
55484,Ġcarnage,9,0
55485,Ġcarnivorous,9,0
55486,Reformation,9,0
55487,Ġspiritualism,9,0
55488,395,9,0
55489,ĠDynastic,9,0
55490,Ġwinsome,9,0
55491,ĠAlongside,9,0
55492,ĠAlcoholics,9,0
55493,ĠRhodesia,9,0
55494,Ġnominate,9,0
55495,ĠRamsay,9,0
55496,ORATION,9,0
55498,552,9,0
55499,ĠTobin,9,0
55501,Unless,9,0
55503,Ġprecipitated,9,0
55504,ĠMessina,9,0
55505,ĠExperimental,9,0
55506,Ġthreading,9,0
55507,ĠHigashiyama,9,0
55508,ĠHigbald,9,0
55509,ĠAbdi,9,0
55510,ĠMorty,9,0
55511,ĠTraditions,9,0
55512,ĠRicans,9,0
55513,ĠRichey,9,0
55514,Ġdisgruntled,9,0
55515,Ġhopelessness,9,0
55516,Orleans,9,0
55517,Ġ1705,9,0
55518,Ġ1708,9,0
55519,Ġcustard,9,3
55521,ĠPadma,9,0
55522,Ġvibrations,9,0
55523,Ġpreface,9,0
55524,ĠLegislators,9,0
55526,ĠTanakh,9,0
55528,ĠStripes,9,12
55529,Ġcorrupting,9,0
55530,Ġbonded,9,1
55531,ĠTufte,9,0
55532,ĠBaha,9,0
55533,ĠColombier,9,0
55534,ĠDomino,9,3
55535,Ġcartoonist,9,0
55536,584,9,0
55537,ĠSephardic,9,0
55538,Ġdischarging,9,0
55539,ĠPrimera,9,0
55540,ĠPunic,9,0
55541,ĠDVI,9,0
55543,ĠTrooper,9,0
55544,ĠDinosaurs,9,0
55545,Ġcodification,9,0
55546,ĠMansfield,9,0
55547,ĠVizcarra,9,0
55548,Ġreproaches,9,0
55549,ĠExpanding,9,0
55550,Ġreorganizing,9,0
55551,ĠSteinem,9,0
55552,ĠToyama,9,0
55553,ĠInfante,9,0
55554,Beat,9,0
55555,Ġgreedily,9,0
55556,Ġorphaned,9,0
55557,Ġkarma,9,0
55558,ĠCaleb,9,0
55559,ĠWhitnall,9,0
55560,Quick,9,0
55561,ĠCaesars,9,0
55562,Ġcontemplative,9,0
55563,Ġomissions,9,0
55564,ĠPleasure,9,0
55565,Ġabstinence,9,0
55566,ĠKanha,9,0
55567,Ġgrainy,9,1
55568,ĠPhysician,9,0
55569,mindedness,9,0
55570,discharge,9,0
55571,ĠHohen,9,0
55572,Ġbuzzed,9,4
55573,Ġbuzzards,9,0
55574,Ġproportioned,9,0
55576,Ġharnesses,9,43
55577,Ġtoothache,9,0
55578,ĠJavaScript,9,0
55579,ĠInterestingly,9,0
55580,consuming,9,0
55581,ĠHitchcock,9,0
55583,Ġescalated,9,0
55584,Ġescalators,9,8
55585,recorded,9,0
55586,ĠMISSION,9,0
55587,ĠPolytechnic,9,0
55588,Ġdisadvantaged,9,0
55589,Ġhawks,9,0
55590,ĠOdshi,9,0
55591,ĠOddleifson,9,0
55592,Ġpromulgation,9,0
55593,drinking,9,0
55594,Ġvillainous,9,0
55595,ĠFullerton,9,0
55596,ĠBaptists,9,0
55597,ĠGlenridding,9,0
55601,Ġshrilly,9,0
55602,Ġsidelong,9,0
55603,Ġlingam,9,0
55604,ĠCartier,9,1
55605,ĠKoontz,9,0
55606,Ġapplauds,9,0
55607,ALLY,9,12
55608,Ġnutritious,9,0
55609,ĠPackard,9,0
55610,Ġperpetuate,9,0
55611,Neuf,9,0
55612,Ġsprawls,9,0
55613,Ġprejudiced,9,0
55614,Ġhyperlink,9,0
55615,Ġhyperbolic,9,0
55617,ĠCaucus,9,0
55618,ĠMisen,9,0
55619,ĠBLUE,9,302
55620,ĠBrewers,9,0
55621,Ġpunishable,9,0
55622,ĠPierrepoint,9,0
55623,ĠWHITE,9,495
55624,ĠRefaat,9,0
55625,ĠEighteen,9,0
55626,Ġvisualize,9,0
55627,ĠShinoda,9,0
55628,ĠScreenplay,9,0
55629,ĠQuarterly,9,0
55630,ĠHenriques,9,0
55631,Ġcinematic,9,0
55632,Ġsourced,9,0
55633,ĠManga,9,0
55634,ĠBanner,9,0
55635,ĠBudweiser,9,5
55636,ĠKonstanze,9,0
55637,ĠUmma,9,0
55639,ĠTutu,9,0
55640,Ġcumbersome,9,0
55641,ĠSATs,9,0
55642,ĠFunland,9,0
55643,Ġemigrate,9,0
55647,Ġcreeper,9,5
55648,Ġcoincidences,9,0
55649,ĠEmmett,9,0
55650,Ġsupremely,9,0
55651,ĠMachico,9,0
55652,ĠFitzsimmons,9,0
55653,Ġcongregated,9,0
55654,ĠSakai,9,0
55655,ĠOccurrence,9,0
55656,Ġsquatters,9,0
55657,Ġholiness,9,0
55658,Ġholiest,9,0
55659,Ġstalemate,9,0
55660,ĠWaltz,9,0
55661,ĠYOUR,9,0
55662,ĠSeasonal,9,0
55663,Ġramrod,9,0
55664,ĠDolce,9,0
55665,Ġrefrigerant,9,0
55666,ĠInspectors,9,2
55668,sixth,9,0
55669,Ġmolesting,9,1
55671,ĠPelham,9,0
55672,ĠIRa,9,0
55673,ĠMAGIC,9,0
55674,ĠOtsego,9,0
55675,ĠKorakian,9,0
55676,Ġsubtlety,9,0
55677,Ġaffiliates,9,0
55678,Ġjurisprudence,9,0
55679,Ġpython,9,0
55681,Ġdelicacies,9,1
55682,Ġcatastrophes,9,0
55683,Ġboules,9,0
55684,ĠWatteau,9,0
55685,ĠClarendon,9,0
55686,ĠBegins,9,0
55687,ĠIntegration,9,0
55690,Ġquartered,9,1
55691,ĠVSLY,9,0
55692,ĠHerodotus,9,0
55693,ĠQuintanilla,9,0
55694,Ġpetitioning,9,0
55695,Ġethnologic,9,0
55696,Samad,9,0
55697,Ġtutus,9,44
55698,Ġtutors,9,0
55700,Ġquintas,9,0
55701,Ġruffians,9,0
55702,Ġ1771,9,0
55704,Ġfelons,9,0
55705,ĠICs,9,0
55706,ĠMiyagi,9,0
55707,ĠUruguayan,9,0
55708,Ġunkindly,9,0
55709,Ġndby,9,0
55710,ĠSulloway,9,0
55711,ĠMixtecs,9,0
55712,ĠNitric,9,0
55713,ĠKasuga,9,0
55714,Ġreferenda,9,0
55715,ĠAwake,9,0
55716,ĠWeatherman,9,0
55717,ĠEugenia,9,0
55720,Ġsirens,9,0
55721,ĠSPRING,9,1
55722,Ġransomed,9,0
55723,Ġchronically,9,0
55724,Ġcrusades,9,0
55725,Ġrestraints,9,0
55726,ĠPeriodic,9,0
55727,ĠPeriodicals,9,0
55728,ĠCredibility,9,0
55729,ĠMoby,9,0
55730,Ġcelerity,9,0
55731,ĠIgnatius,9,0
55732,ĠJardins,9,0
55733,ĠDebra,9,0
55734,Ġcategorization,9,0
55735,ĠKaahumanu,9,0
55736,ĠClaudius,9,0
55737,Ġcatalogues,9,0
55738,ĠIsham,9,0
55740,ĠKurdistan,9,0
55741,ĠBeaubourg,9,0
55743,ĠCunanan,9,0
55744,ĠCuninghame,9,0
55745,Ġbrakeman,9,0
55746,Ġunbelieving,9,0
55747,ĠMacedonians,9,0
55748,Anyway,9,0
55750,Ġstewards,9,0
55751,ĠBassin,9,0
55752,ĠPapal,9,0
55753,ĠPosse,9,0
55754,Ġchristian,9,1
55755,ĠRoundhead,9,0
55756,Ġvowel,9,0
55757,Ġcrudely,9,0
55758,Ġrefreshingly,9,0
55759,Ġcorks,9,2
55760,ĠCUTHBERT,9,0
55761,ĠCashmere,9,0
55762,Ġvetting,9,0
55764,Ġembarkation,9,0
55765,Ġcosmology,9,0
55766,Ġshockingly,9,0
55768,ĠOstia,9,0
55769,Ġpharmacist,9,2
55770,Ġderivation,9,0
55771,Ġundertakings,9,0
55773,trips,9,0
55774,ĠAqueduct,9,0
55775,ĠMaeander,9,0
55776,ĠStreisand,9,0
55777,Ġbeckoning,9,0
55778,ĠFilipinos,9,0
55779,Ġphilosophically,9,0
55780,Ġfragmentary,9,0
55781,Ġisolationist,9,0
55782,Ġhijacked,9,0
55784,Ġfrenetic,9,0
55785,ĠMathematical,9,0
55786,Ġaligning,9,1
55788,Ġabdication,9,0
55789,ĠRifle,9,0
55790,ĠAdrienne,9,0
55791,builders,9,0
55792,Ġecstatically,9,0
55794,Ġwedged,9,11
55795,ĠSpecter,9,0
55796,ĠArriva,9,1
55797,Ġskydivers,9,7
55798,ĠCampaigns,9,0
55799,Ġzealots,9,0
55800,Ġcavernous,9,0
55802,Christophe,9,0
55803,ĠObjective,9,0
55804,ĠTottenham,9,0
55805,ĠAGCO,9,0
55807,ĠRiordan,9,0
55808,Ġoverdone,9,0
55809,Ġoverdue,9,0
55810,ĠManufacturers,9,0
55812,Ġshrieking,9,0
55813,ĠDusty,9,2
55815,Ġoverflow,9,0
55816,Ġevacuation,9,0
55817,ĠAdvertisers,9,0
55819,Paradise,9,0
55820,Ġwielding,9,0
55821,Ġbartered,9,0
55822,ĠPamukkale,9,0
55823,ĠGRASS,9,25
55824,ĠGambino,9,0
55825,ĠRolin,9,0
55826,ĠRumeli,9,0
55827,Ġsaucers,9,13
55828,Ġinvariable,9,0
55829,ĠReebok,9,1
55830,Ġmattresses,9,7
55831,Ġdismantling,9,0
55832,ĠStrangely,9,0
55833,Ġrehabilitated,9,0
55834,Carry,9,0
55835,Cartery,9,0
55836,Ġrascally,9,0
55837,Ġrascals,9,0
55838,Ġseamless,9,0
55839,Ġseamstress,9,1
55840,Ġshredded,9,30
55842,Ġconvex,9,0
55843,ĠOwner,9,0
55844,ĠKohl,9,0
55845,Ġamiably,9,0
55846,ĠFrisco,9,0
55847,Ġinterceptions,9,0
55848,ĠKerrville,9,0
55850,ĠShimotsuke,9,0
55851,Ġdisgustedly,9,0
55852,ĠSlezak,9,0
55853,ĠBoolean,9,0
55854,ĠCristina,9,0
55855,Smilisca,9,0
55857,Ġreverie,9,0
55858,ĠBoulaye,9,0
55859,ĠWoolf,9,0
55860,ĠWoolard,9,0
55861,ĠGobind,9,0
55862,ĠChalmers,9,0
55863,Ġordinances,9,0
55864,Ġnegotiable,9,0
55865,Madam,9,0
55866,magnetic,9,0
55867,Ġwedded,9,3
55868,ĠSedgwick,9,0
55869,ĠBrigadier,9,0
55870,Ġshuddering,9,0
55872,Ġuprooted,9,0
55873,ĠChandragupta,9,0
55874,Ġacrobat,9,4
55875,ĠLeimaren,9,0
55876,ĠDeVito,9,0
55877,Ġimprovise,9,0
55878,ĠArchitects,9,1
55879,ĠSulfates,9,0
55880,Ġhaggle,9,0
55881,ĠYemenite,9,0
55882,ĠCambodians,9,0
55883,Months,9,0
55884,ĠSulphur,9,0
55885,ĠGREEN,9,154
55887,Ġinterchangeably,9,0
55888,Ġfigurine,9,21
55889,Ġdigestion,9,0
55890,Ġobstinately,9,0
55891,Ġobstinacy,9,0
55892,ĠDocumentary,9,0
55893,ĠAUDITS,9,0
55894,Ġclipboard,9,36
55895,Ġdisruptive,9,0
55896,Ġglorify,9,0
55898,ĠPrepare,9,0
55899,Ġentreating,9,0
55900,ĠAthena,9,0
55901,ĠRequired,9,0
55902,Ġpenalized,9,0
55903,Ġsymphonies,9,0
55904,Ġmulching,9,0
55905,Ġpeeking,9,24
55906,ĠCARE,9,1
55907,ĠBagnes,9,0
55908,ĠBachchan,9,0
